study_id,ecosystem_veg,N addition,addition simplify,Fertilizer type,Fertilizer type simplify,Duration_days,Duration simplify,Species,Needle_broadleaf,C3_C4,Legume_non-legume,Deciduous_evergreen,Organ,Organ simplify 1,Organ simplify 2,1,15N of fertilizer,2,NA,mean_trt,mean_ctrl,SD_trt,SD_ctrl,N_trt,N_ctrl,N,J,S,HedagesD,Vd,VdN,w,d
38,crop,NA,NA,Mixed,mixed,20,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-3.897,NA,NA,NA,-2.564,1.333,0.667,0.872,3,3,18,0.8,0.776,-4.0178,2.0119,36.2137,0.0276,-0.1109
38,crop,NA,NA,Mixed,mixed,40,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-2.821,NA,NA,NA,-1.128,1.692,1.744,0.718,3,3,18,0.8,1.3333,-1.6923,0.9053,16.2959,0.0614,-0.1038
38,crop,NA,NA,Mixed,mixed,60,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,0.564,NA,NA,NA,2.667,2.103,0.359,0.205,3,3,18,0.8,0.2924,1.5437,0.8652,15.5743,0.0642,0.0991
38,crop,NA,NA,Urea,urea,20,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-4,16.4,20.4,NA,-2.667,1.333,0.564,0.872,3,3,18,0.8,0.7343,-4.3582,2.2495,40.4905,0.0247,-0.1076
38,crop,NA,NA,Urea,urea,40,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-2.821,16.4,19.221,NA,-1.128,1.692,0.308,0.718,3,3,18,0.8,0.5523,-4.0853,2.0575,37.0344,0.027,-0.1103
38,crop,NA,NA,Urea,urea,60,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,-4.359,16.4,20.759,NA,-2.256,2.103,1.282,0.205,3,3,18,0.8,0.9181,-3.7983,1.869,33.6411,0.0297,-0.1129
38,crop,NA,NA,Compost,manure,20,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,10.615,-0.7,-11.315,NA,11.949,1.333,0.769,0.872,3,3,18,0.8,0.8221,10.33,9.559,172.0626,0.0058,0.06
38,crop,NA,NA,Compost,manure,40,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,9.026,-0.7,-9.726,NA,10.718,1.692,1.795,0.718,3,3,18,0.8,1.367,5.2822,2.9918,53.8519,0.0186,0.0981
38,crop,NA,NA,Compost,manure,60,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,7.487,-0.7,-8.187,NA,9.59,2.103,0.872,0.205,3,3,18,0.8,0.6333,9.4585,8.122,146.196,0.0068,0.0647
38,crop,NA,NA,Mixed,mixed,20,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,10.564,NA,NA,NA,11.897,1.333,0.667,0.872,3,3,18,0.8,0.7761,10.89,10.5494,189.8887,0.0053,0.0573
38,crop,NA,NA,Mixed,mixed,40,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,9.026,NA,NA,NA,10.718,1.692,1.744,0.718,3,3,18,0.8,1.3333,5.4153,3.1105,55.9886,0.0179,0.0967
38,crop,NA,NA,Mixed,mixed,60,< 3 yr,cabbage (Brassica campestris L. cv. Maeryok),NA,C3,non-N-fixing,biennial,above ground plant,shoot,above ground,1.282,NA,NA,NA,3.385,2.103,0.513,0.205,3,3,18,0.8,0.3906,2.6261,1.2414,22.345,0.0448,0.1175
39,crop,172,100-200,Hog manure,manure,365,< 3 yr,Brassica napus,NA,C3,non-N-fixing,annual,grain,grain,above ground,2.178,5.1,2.922,3.848,5.644,3.466,0.189,0.341,4,4,12,0.8696,0.2758,6.8681,3.4482,41.3783,0.0242,0.166
39,crop,197,100-200,Hog manure,manure,730,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,grain,grain,above ground,4.489,5.1,0.611,NA,5.795,1.307,1.023,0.947,4,4,12,0.8696,0.9856,3.9603,1.4802,17.7628,0.0563,0.223
39,crop,150.667,100-200,Hog manure,manure,1095,3-10 yr,Triticum aestivum,NA,C3,non-N-fixing,biennial,grain,grain,above ground,5.587,5.1,-0.487,NA,6.648,1.061,0.985,0.758,4,4,12,0.8696,0.8786,5.5298,2.4112,28.9339,0.0346,0.1911
39,crop,113,100-200,Hog manure,manure,1460,3-10 yr,Brassica napus,NA,C3,non-N-fixing,annual,grain,grain,above ground,5.492,5.1,-0.392,NA,8.39,2.898,0.152,0.152,4,4,12,0.8696,0.1515,31.5228,62.6054,751.2646,0.0013,0.042
39,crop,128,100-200,Cattle manure,manure,365,< 3 yr,Brassica napus,NA,C3,non-N-fixing,annual,grain,grain,above ground,0.114,7.9,7.786,NA,3.58,3.466,0.265,0.341,4,4,12,0.8696,0.3054,0.3236,0.5065,6.0785,0.1645,0.0532
39,crop,262.5,>= 200,Cattle manure,manure,730,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,grain,grain,above ground,1.023,7.9,6.877,NA,2.33,1.307,0.492,0.947,4,4,12,0.8696,0.7547,1.1784,0.5868,7.0414,0.142,0.1673
39,crop,259.67,>= 200,Cattle manure,manure,1095,3-10 yr,Triticum aestivum,NA,C3,non-N-fixing,biennial,grain,grain,above ground,1.117,7.9,6.783,NA,2.178,1.061,0.152,0.758,4,4,12,0.8696,0.5463,1.7787,0.6977,8.3728,0.1194,0.2124
39,crop,215.25,>= 200,Cattle manure,manure,1460,3-10 yr,Brassica napus,NA,C3,non-N-fixing,annual,grain,grain,above ground,1.212,7.9,6.688,NA,4.11,2.898,0.227,0.152,4,4,12,0.8696,0.1931,5.4575,2.3615,28.3384,0.0353,0.1926
39,crop,39,< 100,Urea,urea,365,< 3 yr,Brassica napus,NA,C3,non-N-fixing,annual,grain,grain,above ground,-0.985,0.7,1.685,1.42,2.481,3.466,0.53,0.341,4,4,12,0.8696,0.4458,-1.9211,0.7307,8.7681,0.1141,-0.2191
39,crop,64.5,< 100,Urea,urea,730,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,grain,grain,above ground,-0.568,0.7,1.268,NA,0.739,1.307,0.265,0.947,4,4,12,0.8696,0.6954,-0.7105,0.5316,6.3786,0.1568,-0.1114
39,crop,63.667,< 100,Urea,urea,1095,3-10 yr,Triticum aestivum,NA,C3,non-N-fixing,biennial,grain,grain,above ground,-0.758,0.7,1.458,NA,0.303,1.061,0.833,0.758,4,4,12,0.8696,0.7963,-0.8272,0.5428,6.5132,0.1535,-0.127
39,crop,57.75,< 100,Urea,urea,1460,3-10 yr,Brassica napus,NA,C3,non-N-fixing,annual,grain,grain,above ground,-0.568,0.7,1.268,NA,2.33,2.898,0.379,0.152,4,4,12,0.8696,0.2885,-1.7127,0.6833,8.2001,0.1219,-0.2089
41,crop,150,100-200,Urea,urea,30,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-5.54,-2.3,3.24,-1.004,1.054,6.595,0.981,0.86,4,4,30,0.8696,0.9221,-5.2246,2.206,66.181,0.0151,-0.0789
41,crop,150,100-200,Urea,urea,40,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-3.266,-2.3,0.966,NA,3.297,6.563,0.981,0.86,4,4,30,0.8696,0.9221,-3.0798,1.0928,32.7845,0.0305,-0.0939
41,crop,150,100-200,Urea,urea,50,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-1.959,-2.3,-0.341,NA,4.91,6.869,0.981,0.86,4,4,30,0.8696,0.9221,-1.8478,0.7134,21.4017,0.0467,-0.0863
41,crop,150,100-200,Urea,urea,60,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-0.811,-2.3,-1.489,NA,5.734,6.545,0.981,0.86,4,4,30,0.8696,0.9221,-0.7645,0.5365,16.096,0.0621,-0.0475
41,crop,150,100-200,Urea,urea,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-0.338,-2.3,-1.962,NA,5.973,6.311,0.981,0.86,4,4,30,0.8696,0.9221,-0.3188,0.5064,15.1905,0.0658,-0.021
41,crop,150,100-200,Compost,manure,30,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,1.104,13.9,12.796,13.452,7.698,6.595,0.981,0.86,4,4,30,0.8696,0.9221,1.0407,0.5677,17.0307,0.0587,0.0611
41,crop,150,100-200,Compost,manure,40,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,0.473,13.9,13.427,NA,7.036,6.563,0.981,0.86,4,4,30,0.8696,0.9221,0.446,0.5124,15.3729,0.065,0.029
41,crop,150,100-200,Compost,manure,50,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,0.135,13.9,13.765,NA,7.004,6.869,0.981,0.86,4,4,30,0.8696,0.9221,0.1273,0.501,15.0304,0.0665,0.0085
41,crop,150,100-200,Compost,manure,60,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,0.135,13.9,13.765,NA,6.68,6.545,0.981,0.86,4,4,30,0.8696,0.9221,0.1274,0.501,15.0305,0.0665,0.0085
41,crop,150,100-200,Compost,manure,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,0.36,13.9,13.54,NA,6.671,6.311,0.981,0.86,4,4,30,0.8696,0.9221,0.3398,0.5072,15.2164,0.0657,0.0223
41,crop,150,100-200,Mixed,mixed,30,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-2.095,NA,NA,NA,4.5,6.595,0.981,0.86,4,4,30,0.8696,0.9221,-1.9751,0.7438,22.3147,0.0448,-0.0885
41,crop,150,100-200,Mixed,mixed,40,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-1.194,NA,NA,NA,5.369,6.563,0.981,0.86,4,4,30,0.8696,0.9221,-1.1258,0.5792,17.3763,0.0575,-0.0648
41,crop,150,100-200,Mixed,mixed,50,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-0.833,NA,NA,NA,6.036,6.869,0.981,0.86,4,4,30,0.8696,0.9221,-0.7859,0.5386,16.158,0.0619,-0.0486
41,crop,150,100-200,Mixed,mixed,60,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-0.135,NA,NA,NA,6.41,6.545,0.981,0.86,4,4,30,0.8696,0.9221,-0.1274,0.501,15.0304,0.0665,-0.0085
41,crop,150,100-200,Mixed,mixed,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,above ground plant,shoot,above ground,-0.18,NA,NA,NA,6.131,6.311,0.981,0.86,4,4,30,0.8696,0.9221,-0.17,0.5018,15.0542,0.0664,-0.0113
41,crop,150,100-200,Urea,urea,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,root,root,below ground,-0.441,-2.3,-1.859,NA,4.37,4.811,0.981,0.86,4,4,30,0.8696,0.9221,-0.4161,0.5108,15.3246,0.0653,-0.0272
41,crop,150,100-200,Compost,manure,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,root,root,below ground,0.506,13.9,13.394,NA,5.317,4.811,0.981,0.86,4,4,30,0.8696,0.9221,0.4774,0.5142,15.4274,0.0648,0.0309
41,crop,150,100-200,Mixed,mixed,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,root,root,below ground,0.419,NA,NA,NA,5.23,4.811,0.981,0.86,4,4,30,0.8696,0.9221,0.3952,0.5098,15.2928,0.0654,0.0258
41,crop,150,100-200,Urea,urea,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,stem,shoot,above ground,0.919,-2.3,-3.219,NA,8.822,7.903,0.981,0.86,4,4,30,0.8696,0.9221,0.8666,0.5469,16.408,0.0609,0.0528
41,crop,150,100-200,Compost,manure,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,stem,shoot,above ground,-0.543,13.9,14.443,NA,7.36,7.903,0.981,0.86,4,4,30,0.8696,0.9221,-0.5118,0.5164,15.4911,0.0646,-0.033
41,crop,150,100-200,Mixed,mixed,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,stem,shoot,above ground,-0.658,NA,NA,NA,7.245,7.903,0.981,0.86,4,4,30,0.8696,0.9221,-0.6207,0.5241,15.7224,0.0636,-0.0395
41,crop,150,100-200,Urea,urea,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,leaf,leaf,above ground,-0.824,-2.3,-1.476,NA,4.999,5.823,0.981,0.86,4,4,30,0.8696,0.9221,-0.777,0.5377,16.1321,0.062,-0.0482
41,crop,150,100-200,Compost,manure,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,leaf,leaf,above ground,0.988,13.9,12.912,NA,6.811,5.823,0.981,0.86,4,4,30,0.8696,0.9221,0.9316,0.5542,16.6271,0.0601,0.056
41,crop,150,100-200,Mixed,mixed,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,leaf,leaf,above ground,-0.19,NA,NA,NA,5.633,5.823,0.981,0.86,4,4,30,0.8696,0.9221,-0.1794,0.502,15.0604,0.0664,-0.0119
41,crop,150,100-200,Urea,urea,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,grain,grain,above ground,-0.427,-2.3,-1.873,NA,4.194,4.621,0.981,0.86,4,4,30,0.8696,0.9221,-0.4031,0.5102,15.3046,0.0653,-0.0263
41,crop,150,100-200,Compost,manure,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,grain,grain,above ground,0.988,13.9,12.912,NA,5.609,4.621,0.981,0.86,4,4,30,0.8696,0.9221,0.9313,0.5542,16.6262,0.0601,0.056
41,crop,150,100-200,Mixed,mixed,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,grain,grain,above ground,0.915,NA,NA,NA,5.536,4.621,0.981,0.86,4,4,30,0.8696,0.9221,0.8627,0.5465,16.3954,0.061,0.0526
41,crop,150,100-200,Urea,urea,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,whole plant,whole plant,whole plant,-0.271,-2.3,-2.029,NA,5.982,6.254,0.981,0.86,4,4,30,0.8696,0.9221,-0.2559,0.5041,15.1227,0.0661,-0.0169
41,crop,150,100-200,Compost,manure,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,whole plant,whole plant,whole plant,0.336,13.9,13.564,NA,6.59,6.254,0.981,0.86,4,4,30,0.8696,0.9221,0.3168,0.5063,15.1882,0.0658,0.0209
41,crop,150,100-200,Mixed,mixed,70,< 3 yr,Maize (Zea mays L.),NA,C4,non-N-fixing,annual,whole plant,whole plant,whole plant,-0.204,NA,NA,NA,6.049,6.254,0.981,0.86,4,4,30,0.8696,0.9221,-0.1928,0.5023,15.0697,0.0664,-0.0128
44,crop,50,< 100,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-1.04,-1.39,-0.35,0.864,5.27,6.31,3.68,3.98,4,4,8,0.8696,3.8329,-0.2359,0.5035,4.0278,0.2483,-0.0586
44,crop,100,100-200,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-1.22,-1.39,-0.17,NA,5.09,6.31,3.62,3.98,4,4,8,0.8696,3.8043,-0.2789,0.5049,4.0389,0.2476,-0.069
44,crop,50,< 100,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-2.04,-1.39,0.65,NA,4.26,6.3,3.32,3.98,4,4,8,0.8696,3.6649,-0.484,0.5146,4.1171,0.2429,-0.1176
44,crop,100,100-200,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-2.11,-1.39,0.72,NA,4.19,6.3,3.3,3.98,4,4,8,0.8696,3.6558,-0.5019,0.5157,4.1259,0.2424,-0.1216
44,crop,50,< 100,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-2.6,-1.39,1.21,NA,3.79,6.39,3.14,4,4,4,8,0.8696,3.5958,-0.6288,0.5247,4.1977,0.2382,-0.1498
44,crop,100,100-200,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-3.87,-1.39,2.48,NA,2.52,6.39,2.52,4,4,4,8,0.8696,3.3429,-1.0067,0.5633,4.5067,0.2219,-0.2234
44,crop,50,< 100,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-1.86,-1.39,0.47,NA,10.04,11.9,4.8,5.12,4,4,8,0.8696,4.9626,-0.3259,0.5066,4.0531,0.2467,-0.0804
44,crop,100,100-200,NH4NO3,NH4NO3,130,< 3 yr,Hordeum vulgare,NA,C3,non-N-fixing,annual,top ground plant,shoot,above ground,-3.29,-1.39,1.9,NA,8.61,11.9,4.52,5.12,4,4,8,0.8696,4.8293,-0.5924,0.5219,4.1755,0.2395,-0.1419
48,crop,NA,NA,Guano,manure,65,< 3 yr,Cucurbita pepo,NA,C3,non-N-fixing,annual,leaf,leaf,above ground,19.7,26.7,7,6.8,23.8,4.1,5.5,1.4,4,4,4,0.8696,4.0131,4.2686,1.6388,6.5553,0.1525,0.6512
48,crop,NA,NA,Guano,manure,65,< 3 yr,Cucurbita pepo,NA,C3,non-N-fixing,annual,fruit,fruit,above ground,24.5,26.7,2.2,NA,24.7,0.2,1.9,0.1,4,4,4,0.8696,1.3454,15.8354,16.1725,64.6899,0.0155,0.2448
48,crop,NA,NA,Guano,manure,65,< 3 yr,Phaseolus vulgaris L.,NA,C3,N-fixing,annual,leaf,leaf,above ground,19.2,26.7,7.5,NA,19.6,0.4,4.4,0.2,4,4,4,0.8696,3.1145,5.3607,2.296,9.1841,0.1089,0.5837
48,crop,NA,NA,Guano,manure,65,< 3 yr,Phaseolus vulgaris L.,NA,C3,N-fixing,annual,fruit,fruit,above ground,16.2,26.7,10.5,NA,16.2,0,1.7,0.7,4,4,4,0.8696,1.3,10.8361,7.8388,31.3554,0.0319,0.3456
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.247,NA,NA,NA,1.507,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.4866,133.5194
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.931,NA,NA,NA,3.457,3.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.099,NA
